ticker,company_name,ceo_name,salary,industry
COHR,Coherent Corp.,Vincent Mattera Jr.,"$10,727,919",Information%20Technology
COHU,"Cohu, Inc.",Luis Muller,"$4,582,416",Information%20Technology
COMM,"CommScope Holding Co., Inc.",Charles Treadway,"$2,865,860",Information%20Technology
CORZ,"Core Scientific, Inc.",Michael Levitt,"$160,695,727",Information%20Technology
COUP,"Coupa Software, Inc.",Robert Bernshteyn,"$17,928,137",Information%20Technology
CPTN,"Cepton, Inc.",Jun Pei,"$265,108",Information%20Technology
CRDO,Credo Technology Group Holding Ltd.,William Brennan,"$3,025,615",Information%20Technology
CRM,"Salesforce, Inc.",Marc Benioff,"$28,602,112",Information%20Technology
CRNC,Cerence Inc.,Sanjay Dhawan,"$7,465,574",Information%20Technology
CRSR,"Corsair Gaming, Inc.",Andrew Paul,"$10,174,767",Information%20Technology
CRUS,"Cirrus Logic, Inc.",John Forsyth,"$6,624,467",Information%20Technology
CRWD,"CrowdStrike Holdings, Inc.",George Kurtz,"$147,695,746",Information%20Technology
CSCO,"Cisco Systems, Inc.",Charles Robbins,"$29,283,936",Information%20Technology
CSGS,"CSG Systems International, Inc.",Brian Shepherd,"$5,763,015",Information%20Technology
CTLP,"Cantaloupe, Inc.",Sean Feeney,"$990,474",Information%20Technology
CTS,CTS Corporation,Kieran O'Sullivan,"$3,944,440",Information%20Technology
CTSH,Cognizant Technology Solutions Corporation,Brian Humphries,"$19,687,285",Information%20Technology
CVLT,"Commvault Systems, Inc.",Sanjay Mirchandani,"$10,760,212",Information%20Technology
CVT,Cvent Holding Corp.,Rajeev Aggarwal,"$21,200,830",Information%20Technology
CYXT,"Cyxtera Technologies, Inc.",Nelson Fonseca,"$11,652,203",Information%20Technology
DBD,"Diebold Nixdorf, Inc.",Gerrard Schmid,"$26,169,529",Information%20Technology
DBX,"Dropbox, Inc.",Andrew Houston,"$1,515,269",Information%20Technology
DCT,"Duck Creek Technologies, Inc.",Michael Jackowski,"$3,641,525",Information%20Technology
DDOG,"Datadog, Inc.",Olivier Pomel,"$8,632,636",Information%20Technology
DELL,"Dell Technologies, Inc.",Michael Dell,"$3,467,347",Information%20Technology
DGII,Digi International Inc.,Ronald Konezny,"$3,056,878",Information%20Technology
DIOD,Diodes Incorporated,Keh-Shew Lu,"$7,760,880",Information%20Technology
DLB,"Dolby Laboratories, Inc.",Kevin Yeaman,"$9,407,217",Information%20Technology
DMRC,Digimarc Corporation,Riley McCormack,"$290,072",Information%20Technology
DOCN,"DigitalOcean Holdings, Inc.",Yancey Spruill,"$82,536,062",Information%20Technology
DOCU,"DocuSign, Inc.",Daniel Springer,"$20,701,048",Information%20Technology
DOMO,"Domo, Inc.",Joshua James,"$8,007,285",Information%20Technology
DOX,Amdocs Limited,Eli Gelman,$0,Information%20Technology
DSP,"Viant Technology, Inc.",Tim Vanderhook,"$1,400,000",Information%20Technology
DT,"Dynatrace, Inc.",Rick McConnell,"$20,970,696",Information%20Technology
DV,"DoubleVerify Holdings, Inc.",Mark Zagorski,"$7,369,816",Information%20Technology
DXC,DXC Technology Co.,Michael Salvino,"$28,716,680",Information%20Technology
DZSI,"DZS, Inc.",Charles Vogt,"$5,308,073",Information%20Technology
EBIX,"Ebix, Inc.",Robin Raina,"$3,604,350",Information%20Technology
EEFT,"Euronet Worldwide, Inc.",Michael Brown,"$11,680,872",Information%20Technology
EGAN,eGain Corporation,Ashutosh Roy,"$1,348,148",Information%20Technology
EGHT,"8x8, Inc.",David Sipes,"$6,670,866",Information%20Technology
ENFN,"Enfusion, Inc.",Thomas Kim,"$15,227,828",Information%20Technology
ENPH,"Enphase Energy, Inc.",Badrinarayanan Kothandaraman,"$19,019,162",Information%20Technology
ENTG,"Entegris, Inc.",Bertrand Loy,"$10,498,882",Information%20Technology
ENV,"Envestnet, Inc.",William Crager,"$6,172,629",Information%20Technology
EPAM,"EPAM Systems, Inc.",Arkadiy Dobkin,"$5,921,524",Information%20Technology
ESMT,"EngageSmart, Inc.",Robert Bennett,"$2,667,286",Information%20Technology
ESTC,Elastic NV,Ashutosh Kulkarni,"$17,888,070",Information%20Technology
ETWO,"E2open Parent Holdings, Inc.",Michael Farlekas,"$9,363,036",Information%20Technology
EVBG,"Everbridge, Inc.",David Meredith,"$4,865,237",Information%20Technology
EVCM,"EverCommerce, Inc.",Eric Remer,"$14,746,785",Information%20Technology
EVLV,"Evolv Technologies Holdings, Inc.",Peter George,"$600,859",Information%20Technology
EVOP,"EVO Payments, Inc.",James Kelly,"$7,671,571",Information%20Technology
EVTC,"EVERTEC, Inc.",Morgan Schuessler Jr.,"$7,498,179",Information%20Technology
EXLS,"ExlService Holdings, Inc.",Rohit Kapoor,"$10,033,589",Information%20Technology
EXTR,"Extreme Networks, Inc.",Edward Meyercord III,"$8,907,184",Information%20Technology
FARO,"FARO Technologies, Inc.",Michael Burger,"$3,962,999",Information%20Technology
FCUV,"Focus Universal, Inc.",Desheng Wang,"$124,615",Information%20Technology
FFIV,"F5, Inc.",Francois Locoh-Donou,"$11,469,726",Information%20Technology
FICO,Fair Isaac Corporation,William Lansing,"$19,429,745",Information%20Technology
FIS,"Fidelity National Information Services, Inc.",Gary Norcross,"$25,023,771",Information%20Technology
FISV,"Fiserv, Inc.",Frank Bisignano,"$20,385,208",Information%20Technology
FIVN,"Five9, Inc.",Rowan Trollope,"$10,825,689",Information%20Technology
FLT,"FLEETCOR Technologies, Inc.",Ronald Clarke,"$57,923,473",Information%20Technology
FLYW,Flywire Corp.,Michael Massaro,"$4,769,750",Information%20Technology
FN,Fabrinet,Seamus Grady,"$9,936,955",Information%20Technology
FORM,"FormFactor, Inc.",Michael Slessor,"$6,645,190",Information%20Technology
FOUR,"Shift4 Payments, Inc.",Jared Isaacman,"$6,194,309",Information%20Technology
FSLR,"First Solar, Inc.",Mark Widmar,"$6,542,454",Information%20Technology
FSLY,"Fastly, Inc.",Joshua Bixby,"$10,151,110",Information%20Technology
FTNT,"Fortinet, Inc.",Ken Xie,"$14,203,211",Information%20Technology
G,Genpact Limited,N.V. Tyagarajan,"$6,646,011",Information%20Technology
GDDY,"GoDaddy, Inc.",Amanpal Bhutani,"$15,290,590",Information%20Technology
GDYN,"Grid Dynamics Holdings, Inc.",Leonard Livschitz,"$6,822,033",Information%20Technology
GLW,Corning Incorporated,Wendell Weeks,"$20,766,032",Information%20Technology
GPN,Global Payments Inc.,Jeffrey Sloan,"$23,318,393",Information%20Technology
GREE,"Greenidge Generation Holdings, Inc.",Jeffrey Kirt,"$4,408,552",Information%20Technology
GWRE,"Guidewire Software, Inc.",Michael Rosenbaum,"$10,084,978",Information%20Technology
HCKT,"The Hackett Group, Inc.",Ted Fernandez,"$6,081,600",Information%20Technology
HEAR,Turtle Beach Corporation,Juergen Stark,"$3,913,187",Information%20Technology
HLIT,Harmonic Inc.,Patrick Harshman,"$4,628,135",Information%20Technology
HPE,Hewlett Packard Enterprise Company,Antonio Neri,"$19,052,415",Information%20Technology
HPQ,HP Inc.,Enrique Lores,"$20,733,806",Information%20Technology
HUBS,"HubSpot, Inc.",Yamini Rangan,"$8,447,107",Information%20Technology
IBM,International Business Machines Corporation,Arvind Krishna,"$17,550,959",Information%20Technology
ICHR,Ichor Holdings Ltd.,Jeffrey Andreson,"$3,646,356",Information%20Technology
IDCC,"InterDigital, Inc.",Liren Chen,"$10,824,838",Information%20Technology
III,"Information Services Group, Inc.",Michael Connors,"$5,219,770",Information%20Technology
IIIV,"i3 Verticals, Inc.",Gregory Daily,"$308,338",Information%20Technology
IMXI,"International Money Express, Inc.",Robert Lisy,"$5,004,460",Information%20Technology
INDI,"indie Semiconductor, Inc.",Donald McClymont,"$254,886",Information%20Technology
INFA,"Informatica, Inc.",Amit Walia,"$19,474,195",Information%20Technology
INFN,Infinera Corporation,David Heard,"$4,606,965",Information%20Technology
INSG,Inseego Corp.,Dan Mondor,"$5,862,494",Information%20Technology
INST,"Instructure Holdings, Inc.",Steve Daly,"$5,604,570",Information%20Technology
INTA,"Intapp, Inc.",John Hall,"$892,090",Information%20Technology
INTC,Intel Corporation,Patrick Gelsinger,"$178,590,400",Information%20Technology
INTU,Intuit Inc.,Sasan Goodarzi,"$27,174,857",Information%20Technology
INVE,"Identiv, Inc.",Steven Humphreys,"$613,554",Information%20Technology
IONQ,"IonQ, Inc.",Peter Chapman,"$364,500",Information%20Technology
IPGP,IPG Photonics Corporation,Eugene Scherbakov,"$7,284,851",Information%20Technology
IT,"Gartner, Inc.",Eugene Hall,"$14,096,168",Information%20Technology
ITRI,"Itron, Inc.",Thomas Deitrich,"$4,540,331",Information%20Technology
JAMF,Jamf Holding Corp.,Dean Hager,"$8,476,323",Information%20Technology
JBL,"Jabil, Inc.",Mark Mondello,"$16,435,268",Information%20Technology
JKHY,"Jack Henry & Associates, Inc.",David Foss,"$9,758,392",Information%20Technology
JNPR,"Juniper Networks, Inc.",Rami Rahim,"$11,870,290",Information%20Technology
KD,"Kyndryl Holdings, Inc.",Martin Schroeter,"$26,377,162",Information%20Technology
KE,"Kimball Electronics, Inc.",Donald Charron,"$2,872,122",Information%20Technology
KEYS,"Keysight Technologies, Inc.",Ronald Nersesian,"$18,566,410",Information%20Technology
KLAC,KLA Corporation,Richard Wallace,"$20,568,625",Information%20Technology
KLIC,"Kulicke and Soffa Industries, Inc.",Fusen Chen,"$6,351,696",Information%20Technology
KLR,"Kaleyra, Inc.",Dario Calogero,"$4,462,840",Information%20Technology
KN,Knowles Corp.,Jeffrey Niew,"$8,999,264",Information%20Technology
KNBE,"KnowBe4, Inc.",Sjoerd Sjouwerman,"$7,530,436",Information%20Technology
KODK,Eastman Kodak Company,James Continenza,"$6,015,767",Information%20Technology
LASR,"nLIGHT, Inc.",Scott Keeney,"$5,741,065",Information%20Technology
LAW,"CS Disco, Inc.",Kiwi Camara,"$937,891",Information%20Technology
LFUS,"Littelfuse, Inc.",David Heinzmann,"$6,170,131",Information%20Technology
LIDR,"AEye, Inc.",Blair LaCorte,"$6,226,700",Information%20Technology
LITE,"Lumentum Holdings, Inc.",Alan Lowe,"$10,793,744",Information%20Technology
LLNW,"Edgio, Inc.",Bob Lyons,"$3,325,961",Information%20Technology
LPSN,"LivePerson, Inc.",Robert LoCascio,"$5,195,079",Information%20Technology
LRCX,Lam Research Corporation,Timothy Archer,"$16,941,156",Information%20Technology
LSCC,Lattice Semiconductor Corporation,James Anderson,"$18,387,422",Information%20Technology
LTCH,"Latch, Inc.",Luke Schoenfelder,"$402,053",Information%20Technology
LVOX,"LiveVox Holdings, Inc.",Louis Summe,"$11,187,660",Information%20Technology
LWLG,"Lightwave Logic, Inc.",Michael Lebby,"$3,073,321",Information%20Technology
MA,Mastercard Incorporated,Michael Miebach,"$16,120,055",Information%20Technology
MANH,"Manhattan Associates, Inc.",Eddie Capel,"$7,074,692",Information%20Technology
MAPS,"WM Technology, Inc.",Christopher Beals,"$10,614,467",Information%20Technology
MARA,"Marathon Digital Holdings, Inc.",Frederick Thiel,"$2,726,853",Information%20Technology
MASS,"908 Devices, Inc.",Kevin Knopp,"$760,000",Information%20Technology
MCHP,Microchip Technology Incorporated,Ganesh Moorthy,"$12,759,667",Information%20Technology
MDB,"MongoDB, Inc.",Dev Ittycheria,"$10,566,757",Information%20Technology
MEI,"Methode Electronics, Inc.",Donald Duda,"$2,297,776",Information%20Technology
MGI,"MoneyGram International, Inc.",W. Holmes,"$6,721,431",Information%20Technology
MIR,"Mirion Technologies, Inc.",Thomas Logan,"$6,882,576",Information%20Technology
MITK,"Mitek Systems, Inc.",Scipio Carnecchia,"$3,461,041",Information%20Technology
MKSI,"MKS Instruments, Inc.",John Lee,"$7,638,355",Information%20Technology
MLNK,"MeridianLink, Inc.",Nicolaas Vlok,"$17,097,304",Information%20Technology
MMS,"MAXIMUS, Inc.",Bruce Caswell,"$7,906,006",Information%20Technology
MNTV,"Momentive Global, Inc.",Alexander Lurie,"$6,623,807",Information%20Technology
MODN,"Model N, Inc.",Jason Blessing,"$5,556,971",Information%20Technology
MPWR,"Monolithic Power Systems, Inc.",Michael Hsing,"$20,254,831",Information%20Technology
MQ,"Marqeta, Inc.",Jason Gardner,"$224,387,431",Information%20Technology
MRVL,"Marvell Technology, Inc.",Matthew Murphy,"$15,510,223",Information%20Technology
MSFT,Microsoft Corporation,Satya Nadella,"$54,946,310",Information%20Technology
MSI,"Motorola Solutions, Inc.",Gregory Brown,"$19,980,639",Information%20Technology
MSTR,MicroStrategy Incorporated,Michael Saylor,"$2,780,241",Information%20Technology
MTSI,"MACOM Technology Solutions Holdings, Inc.",Stephen Daly,"$3,175,058",Information%20Technology
MTTR,"Matterport, Inc.",R.J. Pittman,"$157,922,193",Information%20Technology
MU,"Micron Technology, Inc.",Sanjay Mehrotra,"$28,840,809",Information%20Technology
MVIS,"MicroVision, Inc.",Sumit Sharma,"$4,548,622",Information%20Technology
MXL,"MaxLinear, Inc.",Kishore Seendripu,"$6,212,011",Information%20Technology
NABL,"N-able, Inc.",John Pagliuca,"$9,486,833",Information%20Technology
NATI,National Instruments Corporation,Eric Starkloff,"$8,190,385",Information%20Technology
NCNO,"nCino, Inc.",Pierre Naudé,"$7,817,083",Information%20Technology
NCR,NCR Corporation,Michael Hayford,"$14,840,501",Information%20Technology
NET,"Cloudflare, Inc.",Matthew Prince,"$400,000",Information%20Technology
NEWR,"New Relic, Inc.",William Staples,"$13,566,010",Information%20Technology
NLOK,Gen Digital Inc.,Vincent Pilette,"$13,517,505",Information%20Technology
NN,"NextNav, Inc.",Ganesh Pattabiraman,"$8,997,316",Information%20Technology
NOVT,Novanta Inc.,Matthijs Glastra,"$12,375,690",Information%20Technology
NOW,"ServiceNow, Inc.",William McDermott,"$165,802,037",Information%20Technology
NSIT,"Insight Enterprises, Inc.",Kenneth Lamneck,"$6,638,325",Information%20Technology
NSSC,"Napco Security Technologies, Inc.",Richard Soloway,"$2,359,951",Information%20Technology
NTAP,"NetApp, Inc.",George Kurian,"$18,883,551",Information%20Technology
NTCT,"NetScout Systems, Inc.",Anil Singhal,"$3,908,422",Information%20Technology
NTGR,"NETGEAR, Inc.",Patrick Lo,"$5,221,876",Information%20Technology
NTNX,"Nutanix, Inc.",Rajiv Ramaswami,"$12,928,676",Information%20Technology
NVDA,NVIDIA Corporation,Jen-Hsun Huang,"$23,737,661",Information%20Technology
NXPI,NXP Semiconductors NV,Kurt Sievers,"$20,911,892",Information%20Technology
OKTA,"Okta, Inc.",Todd McKinnon,"$31,820,477",Information%20Technology
OLED,Universal Display Corporation,Steven Abramson,"$10,531,257",Information%20Technology
OLO,"Olo, Inc.",Noah Glass,"$12,419,093",Information%20Technology
ON,ON Semiconductor Corporation,Hassane El-Khoury,"$12,825,562",Information%20Technology
ONDS,"Ondas Holdings, Inc.",Eric Brock,"$230,661",Information%20Technology
ONTF,"ON24, Inc.",Sharat Sharan,"$820,875",Information%20Technology
ONTO,"Onto Innovation, Inc.",Michael Plisinski,"$5,134,310",Information%20Technology
ORCL,Oracle Corporation,Safra Catz,"$138,192,032",Information%20Technology
OSIS,"OSI Systems, Inc.",Deepak Chopra,"$9,654,358",Information%20Technology
OSPN,OneSpan Inc.,Matthew Moynahan,"$8,445,582",Information%20Technology
OUST,"Ouster, Inc.",Angus Pacala,"$125,029",Information%20Technology
PANW,"Palo Alto Networks, Inc.",Nikesh Arora,"$10,410,477",Information%20Technology
PAR,PAR Technology Corporation,Savneet Singh,"$1,124,454",Information%20Technology
PATH,"UiPath, Inc.",Daniel Dines,"$669,646",Information%20Technology
PAYA,"Paya Holdings, Inc.",Jeffrey Hack,"$1,009,750",Information%20Technology
PAYC,"Paycom Software, Inc.",Chad Richison,"$2,958,410",Information%20Technology
PAYO,"Payoneer Global, Inc.",Scott Galit,"$5,158,310",Information%20Technology
PAYX,"Paychex, Inc.",Martin Mucci,"$11,025,026",Information%20Technology
PCOR,"Procore Technologies, Inc.",Craig Courtemanche Jr.,"$10,627,233",Information%20Technology
PCTY,Paylocity Holding Corp.,Steven Beauchamp,"$15,292,725",Information%20Technology
PD,"PagerDuty, Inc.",Jennifer Tejada,"$13,268,568",Information%20Technology
PDFS,"PDF Solutions, Inc.",John Kibarian,"$400,405",Information%20Technology
PEGA,Pegasystems Inc.,Alan Trefler,"$7,517,898",Information%20Technology
PFSW,"PFSweb, Inc.",Michael Willoughby,"$1,847,381",Information%20Technology
PI,"Impinj, Inc.",Chris Diorio,"$5,909,699",Information%20Technology
PLAB,"Photronics, Inc.",Peter Kirlin,"$2,006,994",Information%20Technology
PLTR,"Palantir Technologies, Inc.",Alexander Karp,"$4,483,614",Information%20Technology
PLUS,ePlus inc.,Mark Marron,"$4,900,118",Information%20Technology
PLXS,Plexus Corp.,Todd Kelsey,"$7,440,475",Information%20Technology
POWI,"Power Integrations, Inc.",Balu Balakrishnan,"$6,564,685",Information%20Technology
PRFT,"Perficient, Inc.",Jeffrey Davis,"$6,997,941",Information%20Technology
PRGS,Progress Software Corporation,Yogesh Gupta,"$6,019,029",Information%20Technology
PRO,"PROS Holdings, Inc.",Andres Reiner,"$7,339,632",Information%20Technology
PRTH,"Priority Technology Holdings, Inc.",Thomas Priore,"$2,920,885",Information%20Technology
PSTG,"Pure Storage, Inc.",Charles Giancarlo,"$9,794,382",Information%20Technology
PTC,PTC Inc.,James Heppelmann,"$12,887,116",Information%20Technology
PWSC,"PowerSchool Holdings, Inc.",Hardeep Gulati,"$35,655,054",Information%20Technology
PYCR,"Paycor HCM, Inc.",Raul Villar Jr.,"$8,772,702",Information%20Technology
PYPL,"PayPal Holdings, Inc.",Daniel Schulman,"$32,070,353",Information%20Technology
QCOM,QUALCOMM Incorporated,Cristiano Amon,"$20,638,924",Information%20Technology
QLYS,"Qualys, Inc.",Sumedh Thakar,"$9,396,665",Information%20Technology
QRVO,"Qorvo, Inc.",Robert Bruggeworth,"$10,072,684",Information%20Technology
QTWO,"Q2 Holdings, Inc.",Matthew Flake,"$7,882,965",Information%20Technology
RAMP,"LiveRamp Holdings, Inc.",Scott Howe,"$8,457,367",Information%20Technology
RBBN,"Ribbon Communications, Inc.",Bruce McClelland,"$781,423",Information%20Technology
RELY,"Remitly Global, Inc.",Matthew Oppenheimer,"$8,676,815",Information%20Technology
RGTI,"Rigetti Computing, Inc.",Chad Rigetti,"$4,189,288",Information%20Technology
RIOT,"Riot Blockchain, Inc.",Jason Les,"$21,876,868",Information%20Technology
RKLY,Rockley Photonics Holdings Limited,Andrew George Rickman,"$12,173,777",Information%20Technology
RMBS,Rambus Inc.,Luc Seraphin,"$5,761,497",Information%20Technology
RMNI,"Rimini Street, Inc.",Seth Ravin,"$1,651,278",Information%20Technology
RNG,"RingCentral, Inc.",Vladimir Shmunis,"$19,221,811",Information%20Technology
ROG,Rogers Corporation,Bruce Hoechner,"$4,188,162",Information%20Technology
ROP,"Roper Technologies, Inc.",L. Hunn,"$21,532,055",Information%20Technology
RPAY,Repay Holdings Corporation,John Morris,"$5,426,105",Information%20Technology
RPD,"Rapid7, Inc.",Corey Thomas,"$10,634,202",Information%20Technology
RXT,"Rackspace Technology, Inc.",Kevin Jones,"$35,270,070",Information%20Technology
S,"SentinelOne, Inc.",Tomer Weingarten,"$95,395,534",Information%20Technology
SABR,Sabre Corp.,Sean Menke,"$19,823,002",Information%20Technology
SANM,Sanmina Corporation,Jure Sola,"$14,535,131",Information%20Technology
SCSC,"ScanSource, Inc.",Michael Baur,"$5,647,684",Information%20Technology
SCWX,SecureWorks Corp.,Wendy Thomas,"$10,359,440",Information%20Technology
SEDG,"SolarEdge Technologies, Inc.",Zivi Lando,"$7,361,336",Information%20Technology
SGH,"SMART Global Holdings, Inc.",Mark Adams,"$6,664,870",Information%20Technology
SITM,Sitime Corporation,Rajesh Vashist,"$10,912,539",Information%20Technology
SKYT,"Skywater Technology, Inc.",Thomas Sonderman,"$3,306,386",Information%20Technology
SLAB,Silicon Laboratories Inc.,G. Tuttle,"$17,016,409",Information%20Technology
SMAR,"Smartsheet, Inc.",Mark Mader,"$15,632,439",Information%20Technology
SMCI,"Super Micro Computer, Inc.",Charles Liang,"$18,098,671",Information%20Technology
SMRT,"SmartRent, Inc.",Lucas Haldeman,"$4,939,575",Information%20Technology
SMTC,Semtech Corporation,Mohan Maheswaran,"$1,667,178",Information%20Technology
SNOW,"Snowflake, Inc.",Frank Slootman,"$775,196",Information%20Technology
SNPS,"Synopsys, Inc.",Chi-Foon Chan,"$9,976,485",Information%20Technology
SNX,TD SYNNEX Corporation,Richard Hume,"$9,529,362",Information%20Technology
SPLK,Splunk Inc.,Graham Smith,"$3,010,388",Information%20Technology
SPSC,"SPS Commerce, Inc.",Archie Black,"$6,693,464",Information%20Technology
SPT,"Sprout Social, Inc.",Justyn Howard,"$5,614,415",Information%20Technology
SQ,"Block, Inc.",Jack Dorsey,$3,Information%20Technology
SQSP,"Squarespace, Inc.",Anthony Casalena,"$84,116,118",Information%20Technology
SSNC,"SS&C Technologies Holdings, Inc.",William Stone,"$22,981,889",Information%20Technology
SSTI,"ShotSpotter, Inc.",Ralph Clark,"$2,144,272",Information%20Technology
STX,Seagate Technology Holdings plc,William Mosley,"$11,641,189",Information%20Technology
SUMO,"Sumo Logic, Inc.",Ramin Sayar,"$6,062,393",Information%20Technology
SWI,SolarWinds Corp.,Sudhakar Ramakrishna,"$23,576,716",Information%20Technology
SWKS,"Skyworks Solutions, Inc.",Liam Griffin,"$16,150,421",Information%20Technology
SYNA,Synaptics Incorporated,Michael Hurlston,"$14,160,936",Information%20Technology
TCX,Tucows Inc.,Elliot Noss,"$773,450",Information%20Technology
TDC,Teradata Corporation,Stephen McMillan,"$11,570,638",Information%20Technology
TDY,Teledyne Technologies Incorporated,Robert Mehrabian,"$6,567,058",Information%20Technology
TEAM,Atlassian Corporation,Michael Cannon-Brookes,"$61,462",Information%20Technology
TEL,TE Connectivity Ltd.,Terrence Curtin,"$14,715,856",Information%20Technology
TENB,"Tenable Holdings, Inc.",Amit Yoran,"$8,480,631",Information%20Technology
TER,"Teradyne, Inc.",Mark Jagiela,"$10,954,713",Information%20Technology
TGAN,"Transphorm, Inc.",Mario Rivas,"$777,122",Information%20Technology
TLS,Telos Corporation,John Wood,"$12,197,174",Information%20Technology
TOST,"Toast, Inc.",Christopher Comparato,"$2,484,852",Information%20Technology
TRMB,Trimble Inc.,Robert Painter,"$13,956,821",Information%20Technology
TTEC,"TTEC Holdings, Inc.",Kenneth Tuchman,"$632,135",Information%20Technology
TTMI,"TTM Technologies, Inc.",Thomas Edman,"$2,595,084",Information%20Technology
TWKS,"Thoughtworks Holding, Inc.",Xiao Guo,"$8,437,224",Information%20Technology
TWLO,"Twilio, Inc.",Jeff Lawson,"$14,625,745",Information%20Technology
TXN,Texas Instruments Incorporated,Richard Templeton,"$19,195,411",Information%20Technology
TYL,"Tyler Technologies, Inc.",H. Moore Jr,"$5,590,005",Information%20Technology
U,"Unity Software, Inc.",John Riccitiello,"$12,501,471",Information%20Technology
UCTT,"Ultra Clean Holdings, Inc.",James Scholhamer,"$5,201,766",Information%20Technology
UI,Ubiquiti Inc.,Robert Pera,"$478,907",Information%20Technology
UIS,Unisys Corporation,Peter Altabef,"$8,059,535",Information%20Technology
UPLD,"Upland Software, Inc.",John McDonald,"$9,090,588",Information%20Technology
USER,"UserTesting, Inc.",Andrew MacMillan,"$6,700,394",Information%20Technology
V,Visa Inc.,Alfred Kelly Jr.,"$28,103,602",Information%20Technology
VECO,Veeco Instruments Inc.,William Miller,"$4,526,501",Information%20Technology
VERI,"Veritone, Inc.",Chad Steelberg,"$10,199,584",Information%20Technology
VIAV,Viavi Solutions Inc.,Oleg Khaykin,"$9,340,416",Information%20Technology
VLDR,"Velodyne Lidar, Inc.",Theodore Tewksbury III,"$1,504,384",Information%20Technology
VMW,"VMware, Inc.",Rangarajan Raghuram,"$32,344,107",Information%20Technology
VNT,Vontier Corp.,Mark Morelli,"$8,686,894",Information%20Technology
VPG,"Vishay Precision Group, Inc.",Ziv Shoshani,"$3,624,818",Information%20Technology
VRNS,"Varonis Systems, Inc.",Yakov Faitelson,"$10,372,443",Information%20Technology
VRNT,Verint Systems Inc.,Dan Bodner,"$9,975,399",Information%20Technology
VRRM,Verra Mobility Corp.,David Roberts,"$3,469,301",Information%20Technology
VRSN,"VeriSign, Inc.",D. Bidzos,"$10,118,313",Information%20Technology
VSAT,"ViaSat, Inc.",Richard Baldridge,"$12,236,750",Information%20Technology
VSH,"Vishay Intertechnology, Inc.",Gerald Paul,"$8,388,523",Information%20Technology
WDAY,"Workday, Inc.",Luciano Fernandez,"$22,015,513",Information%20Technology
WDC,Western Digital Corporation,David Goeckeler,"$32,137,338",Information%20Technology
WEAV,"Weave Communications, Inc.",Roy Banks,"$469,597",Information%20Technology
WEX,WEX Inc.,Melissa Smith,"$9,612,917",Information%20Technology
WIX,Wix.com Ltd.,Avishai Abrahami,$0,Information%20Technology
WK,Workiva Inc.,Martin Vanderploeg,"$9,791,270",Information%20Technology
WOLF,"Wolfspeed, Inc.",Gregg Lowe,"$9,282,016",Information%20Technology
WU,The Western Union Company,Devin McGranahan,"$14,117,400",Information%20Technology
WULF,"TeraWulf, Inc.",Paul Prager,"$625,228",Information%20Technology
XPER,"Adeia, Inc.",Jon Kirchner,"$10,241,840",Information%20Technology
XRX,Xerox Holdings Corporation,Giovanni Visentin,"$12,418,877",Information%20Technology
YEXT,"Yext, Inc.",Howard Lerman,"$6,947,016",Information%20Technology
YOU,"Clear Secure, Inc.",Caryn Seidman-Becker,"$40,341,012",Information%20Technology
ZBRA,Zebra Technologies Corporation,Anders Gustafsson,"$13,589,616",Information%20Technology
ZETA,Zeta Global Holdings Corp.,David Steinberg,"$216,454,457",Information%20Technology
ZM,"Zoom Video Communications, Inc.",Eric Yuan,"$1,115,089",Information%20Technology
ZS,"Zscaler, Inc.",Jay Chaudhry,"$41,530,160",Information%20Technology
ZUO,"Zuora, Inc.",Tien Tzuo,"$7,424,000",Information%20Technology
AA,Alcoa Corporation,Roy Harvey,"$15,960,369",Materials
ALB,Albemarle Corporation,Jerry Masters Jr.,"$9,040,753",Materials
AMCR,Amcor Plc,Ronald Delia,"$9,872,758",Materials
AMR,"Alpha Metallurgical Resources, Inc.",David Stetson,"$3,549,785",Materials
AMRS,"Amyris, Inc.",John Melo,"$72,506,627",Materials
APD,"Air Products and Chemicals, Inc.",Seifollah Ghasemi,"$18,483,105",Materials
ARNC,Arconic Corp.,Timothy Myers,"$10,686,391",Materials
ASH,"Ashland, Inc.",Guillermo Novo,"$9,317,202",Materials
ASIX,"Advansix, Inc.",Erin Kane,"$5,751,844",Materials
ASPN,"Aspen Aerogels, Inc.",Donald Young,"$8,367,611",Materials
ATI,"ATI, Inc.",Robert Wetherbee,"$7,590,345",Materials
ATR,"AptarGroup, Inc.",Stephan Tanda,"$9,379,483",Materials
AVD,American Vanguard Corporation,Eric Wintemute,"$2,464,213",Materials
AVNT,Avient Corporation,Robert Patterson,"$9,382,531",Materials
AVY,Avery Dennison Corporation,Mitchell Butier,"$12,433,721",Materials
AXTA,Axalta Coating Systems Ltd.,Robert Bryant,"$6,775,218",Materials
BCPC,Balchem Corporation,Theodore Harris,"$5,761,673",Materials
BERY,"Berry Global Group, Inc.",Thomas Salmon,"$11,498,501",Materials
BLL,Ball Corporation,John Hayes,"$13,924,380",Materials
CBT,Cabot Corporation,Sean Keohane,"$8,242,487",Materials
CC,The Chemours Co.,Mark Newman,"$5,537,669",Materials
CCF,Chase Corporation,Adam Chase,"$1,705,750",Materials
CCK,"Crown Holdings, Inc.",Timothy Donahue,"$11,815,065",Materials
CDE,"Coeur Mining, Inc.",Mitchell Krebs,"$3,703,859",Materials
